edad,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,hacinamiento,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,log_alquiler,log_ingreso_pc,jefe_anios_estudio,jefe_edad,jefe_sexo,trabajo_bin,area_nombre_Urbana,depto_nombre_Chuquisaca,depto_nombre_Cochabamba,depto_nombre_La Paz,depto_nombre_Oruro,depto_nombre_Pando,depto_nombre_Potosí,depto_nombre_Santa Cruz,depto_nombre_Tarija,asistencia_real,pred_lr,proba_lr,pred_rf,proba_rf
18.0,0,1,1,1,0.8,3,1,1,1,6.2166061010848646,6.111467339502679,3.0,66.0,1.0,1,True,False,False,True,False,False,False,False,False,1,1,0.687002658418713,1,0.5384235506445979
18.0,1,1,1,1,1.5,3,1,1,0,6.2166061010848646,5.589742425278652,11.0,39.0,2.0,1,True,False,False,True,False,False,False,False,False,0,1,0.7472270343396563,1,0.6327384937076729
14.0,0,0,1,1,1.5,2,1,1,1,6.398594934535208,6.2166061010848646,3.0,57.0,2.0,0,False,False,True,False,False,False,False,False,False,0,0,0.3534104645707453,0,0.43236780655335516
17.0,1,0,1,1,5.0,2,1,1,1,6.2166061010848646,3.4339872044851463,11.0,32.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7067232635260638,1,0.7549446685184162
15.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,4.836281906951478,1.0,39.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7433598733352292,1,0.7109526000720914
15.0,0,0,1,1,1.5,3,1,1,0,6.90875477931522,7.215975002651466,2.0,50.0,2.0,1,True,False,False,False,False,False,False,False,False,0,0,0.3707509128340863,0,0.4313834052953735
6.0,1,0,1,0,2.0,3,1,1,0,6.2166061010848646,0.0,14.0,40.0,2.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5239002936202583,1,0.5224464472920398
6.0,1,0,1,0,2.0,3,0,1,1,5.993961427306569,5.929589143389895,12.0,44.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.22588124349361474,0,0.3427757741507703
14.0,1,0,1,1,1.0,3,1,1,1,7.313886831633462,0.0,19.0,44.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4866519338431819,0,0.48912434898366364
12.0,0,0,1,1,1.1666666666666667,3,1,1,1,6.90875477931522,6.879796624392638,2.0,53.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.38892498623903654,0,0.33921348715804606
17.0,1,0,1,1,3.5,1,1,1,0,6.2166061010848646,4.462618642004185,9.0,36.0,1.0,1,False,False,False,False,False,True,False,False,False,0,0,0.36426730221329395,0,0.38552716342437854
16.0,1,0,1,1,2.5,3,1,1,1,6.2166061010848646,6.90875477931522,12.0,43.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.74603931056827,1,0.7676187092288826
12.0,0,0,1,1,2.0,3,1,1,1,6.398594934535208,5.017279836814924,12.0,42.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.49993352824588994,0,0.4904172002203039
5.0,1,0,1,0,1.0,3,1,1,1,6.2166061010848646,5.303304908059076,17.0,41.0,2.0,0,True,True,False,False,False,False,False,False,False,0,0,0.2327137222166817,0,0.238812938965228
17.0,0,0,1,1,2.0,3,1,1,1,7.601402334583733,5.851244166332663,12.0,59.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4834871092568299,1,0.5069921382803627
10.0,0,0,1,1,0.6666666666666666,3,1,1,1,7.313886831633462,6.621405651764134,1.0,65.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7566567890522974,1,0.7120830899042797
7.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,17.0,35.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7634872097594766,1,0.8504276012607218
9.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,6.608000625296087,6.0,43.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.3878579122547075,0,0.35908671183408203
18.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,0.0,17.0,51.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.4450546159417598,0,0.4761437002352077
12.0,0,0,1,1,4.0,3,1,1,1,6.2166061010848646,8.517393171418904,12.0,34.0,1.0,1,True,False,False,False,False,False,False,False,True,1,0,0.26228702985471175,0,0.40396864935151916
16.0,1,0,1,1,1.0,3,1,1,0,5.303304908059076,0.0,3.0,45.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8185056025114229,1,0.7946432840011451
16.0,0,0,1,1,2.0,3,1,1,0,6.2166061010848646,0.0,6.0,40.0,2.0,0,True,False,False,False,False,False,False,True,False,1,1,0.5947219031647025,1,0.5401681741050698
5.0,1,0,1,0,1.5,3,1,1,1,4.795790545596741,9.53490870409457,5.0,62.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.21902092729276865,0,0.2700145762362909
6.0,0,0,1,0,1.2,3,1,1,1,5.993961427306569,0.0,12.0,44.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4442950911979245,0,0.4719549060545192
13.0,0,0,1,1,0.8333333333333334,3,1,1,1,6.2166061010848646,0.0,17.0,43.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7722277286396232,1,0.8348998919986456
12.0,0,0,1,1,1.6666666666666667,2,1,1,0,6.2166061010848646,5.942799375126701,2.0,42.0,1.0,0,False,True,False,False,False,False,False,False,False,1,0,0.2855419563753172,0,0.35042381723820126
14.0,1,0,1,1,2.0,3,1,0,1,6.2166061010848646,6.311734809152915,9.0,36.0,2.0,0,False,False,False,False,False,False,False,False,False,0,0,0.42808989399443353,0,0.46634933237296244
8.0,0,0,1,1,0.8,3,1,1,1,8.517393171418904,9.328212292571072,17.0,43.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4699511646929091,0,0.4157532961645285
6.0,0,0,1,1,1.5,3,1,1,1,6.2166061010848646,4.61512051684126,1.0,58.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.45852488600053604,0,0.37912117727591427
12.0,0,0,1,1,1.6666666666666667,3,1,1,1,5.707110264748875,3.4339872044851463,3.0,58.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4550465802872322,0,0.3666501270507285
17.0,1,0,1,1,0.75,2,1,1,1,5.707110264748875,0.0,9.0,45.0,2.0,0,False,False,True,False,False,False,False,False,False,1,0,0.35026304398773844,0,0.4258081293554191
17.0,1,0,1,1,0.8571428571428571,2,1,1,1,6.90875477931522,8.314913795281337,3.0,43.0,1.0,1,True,False,False,True,False,False,False,False,False,1,1,0.5275499020711067,1,0.6405610301312247
11.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,8.006700845440367,18.0,45.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4873233756122705,0,0.4940044808990698
16.0,1,1,1,1,2.0,2,1,1,0,6.2166061010848646,7.334492522365841,11.0,36.0,2.0,1,False,False,False,True,False,False,False,False,False,1,1,0.6721462577585934,1,0.6133401109161124
14.0,1,0,1,1,1.4,3,1,1,1,6.2166061010848646,5.371966049571182,12.0,52.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7521225626259408,1,0.7539913585299145
18.0,1,0,1,1,1.25,3,1,1,1,8.853808274977197,9.210440366976517,12.0,57.0,1.0,1,True,False,False,False,False,False,False,True,False,1,0,0.29602906993830425,0,0.3310552057738706
9.0,1,1,1,1,2.0,2,1,1,1,4.795790545596741,6.503789046997708,6.0,35.0,1.0,0,False,False,False,False,False,False,True,False,False,1,0,0.46703572457339715,0,0.38354809196948386
18.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,7.496097345175956,13.0,42.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7552243669017435,1,0.8285561029774691
9.0,1,0,1,1,3.0,3,1,1,1,6.2166061010848646,6.147755791434351,12.0,55.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.44220591817522203,0,0.3800444834382199
7.0,1,0,1,1,6.0,3,1,1,1,6.90875477931522,0.0,11.0,32.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5023514156453789,0,0.46033319377038223
8.0,1,0,1,1,5.0,3,1,1,1,6.2166061010848646,5.37989735354046,12.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4985001697928698,0,0.4594725062270922
14.0,1,0,1,1,2.5,2,1,1,1,5.707110264748875,9.680406499268875,12.0,45.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.384528044417886,0,0.30402419187394236
10.0,1,0,1,1,1.0,2,0,0,1,7.0909098220799835,4.51085950651685,12.0,39.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.3535746962118717,0,0.29366964891789743
15.0,0,0,1,1,1.0,3,1,1,1,7.313886831633462,7.783640596221253,12.0,37.0,1.0,1,True,False,False,False,False,True,False,False,False,1,0,0.4130126089508176,0,0.4340552292282529
7.0,1,0,1,1,1.3333333333333333,2,1,1,1,6.2166061010848646,6.621405651764134,12.0,43.0,2.0,0,True,False,False,False,False,False,True,False,False,0,0,0.42492534046489805,0,0.40304715958470055
15.0,1,1,1,1,5.0,2,1,1,0,4.61512051684126,5.993961427306569,11.0,37.0,2.0,0,False,False,False,True,False,False,False,False,False,1,1,0.8159003504493768,1,0.7138471167697634
15.0,1,0,1,1,0.6666666666666666,2,1,1,1,6.2166061010848646,0.0,12.0,51.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3811320978876463,0,0.4855286636936442
9.0,0,0,1,1,4.0,3,1,1,0,6.2166061010848646,4.61512051684126,6.0,36.0,2.0,0,True,False,False,False,False,False,False,True,False,0,1,0.6012786071384595,1,0.5455826354641627
8.0,1,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,12.0,28.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7593997764532822,1,0.7413129612867195
10.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,4.0,25.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7622478956934762,1,0.710970277285667
6.0,1,0,1,0,5.0,3,0,1,0,6.2166061010848646,0.0,0.0,32.0,2.0,0,True,True,False,False,False,False,False,False,False,1,0,0.2671863355625921,0,0.4320698142362672
9.0,0,0,1,1,2.0,3,1,1,1,6.90875477931522,4.61512051684126,12.0,41.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.4004593532159363,0,0.3078891794771584
19.0,0,0,1,1,0.5,3,1,1,0,6.2166061010848646,0.0,1.0,89.0,2.0,1,False,False,False,False,False,False,False,False,True,0,0,0.33072530378063236,0,0.3836530997719347
15.0,1,0,1,1,3.0,2,1,1,1,5.303304908059076,6.2166061010848646,7.0,40.0,1.0,1,True,False,True,False,False,False,False,False,False,0,0,0.24260159953309943,0,0.28930837570954265
18.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,5.707110264748875,11.0,23.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.48240696225503915,1,0.5002234482628285
17.0,1,0,1,1,5.0,3,1,1,1,6.2166061010848646,2.70805020110221,2.0,42.0,2.0,1,True,False,True,False,False,False,False,False,False,0,0,0.2887371417678243,0,0.34061669368885467
14.0,1,0,1,1,3.5,2,1,0,0,6.2166061010848646,2.097141118779237,3.0,48.0,2.0,0,False,False,False,False,False,True,False,False,False,1,1,0.6212049086483207,1,0.6390636354690349
17.0,0,0,1,1,0.6666666666666666,2,1,1,1,7.550135342488429,4.330733340286331,17.0,38.0,2.0,1,True,False,False,False,False,False,False,False,False,1,0,0.23941758242405095,0,0.3645930808754922
18.0,0,0,1,1,1.5,3,1,1,1,6.621405651764134,0.0,9.0,33.0,2.0,1,False,False,False,False,False,False,False,True,False,1,0,0.3133614177065492,0,0.3357245352801936
10.0,0,0,1,1,1.4,2,1,1,1,6.2166061010848646,6.2166061010848646,4.0,41.0,2.0,0,False,False,True,False,False,False,False,False,False,1,0,0.3536574793262023,0,0.37085654215371044
17.0,0,0,1,1,1.5,3,1,1,1,8.006700845440367,4.214593690373678,17.0,44.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4743760931928002,1,0.5199225247396968
17.0,1,0,1,1,1.0,3,1,1,1,6.55250788703459,0.0,17.0,48.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.39098496795688803,0,0.31245236703128365
8.0,0,0,1,1,4.0,3,1,1,0,6.2166061010848646,0.0,12.0,29.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.4610974187443119,0,0.49917798005567804
14.0,0,0,1,1,2.5,2,1,1,0,4.61512051684126,6.398594934535208,4.0,50.0,1.0,1,False,False,False,False,False,False,True,False,False,0,0,0.3544579470307174,0,0.4273786537550482
10.0,0,0,1,1,0.75,3,1,1,1,6.111467339502679,0.0,17.0,32.0,2.0,0,True,True,False,False,False,False,False,False,False,1,0,0.30434118044249153,0,0.24522929045648734
7.0,1,0,1,1,1.25,3,1,1,1,7.244941546337007,5.831882477283517,12.0,44.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.42518514571280736,0,0.3773849959251455
8.0,0,0,1,1,2.5,3,1,1,1,7.313886831633462,3.4339872044851463,10.0,43.0,1.0,0,False,False,False,False,False,False,False,False,False,0,0,0.4160141832607278,0,0.49962805773132674
5.0,1,0,1,0,1.3333333333333333,3,1,1,1,6.398594934535208,0.0,17.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4242966411980909,0,0.4185763033554516
19.0,0,0,1,1,5.0,3,1,1,1,4.61512051684126,0.0,1.0,65.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.790170676842724,1,0.6702449698175158
5.0,0,0,1,0,4.0,3,1,1,1,6.2166061010848646,0.0,15.0,27.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7179318067733909,1,0.8067721290050501
9.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,6.90875477931522,15.0,37.0,1.0,1,True,False,False,False,False,False,True,False,False,1,0,0.3252717427554044,0,0.4756283690963372
17.0,1,0,1,1,2.0,1,1,1,0,5.707110264748875,8.740496729931813,12.0,37.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5142217117518335,0,0.42687606902218433
5.0,0,0,1,1,2.0,3,1,1,0,6.2166061010848646,0.0,9.0,25.0,1.0,0,False,False,False,False,False,False,False,False,False,0,1,0.5203792909720732,1,0.5133565974584458
16.0,1,0,1,1,2.0,2,0,1,0,6.2166061010848646,9.028138807982804,8.0,46.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.2328273441881642,0,0.21302051534950972
7.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,6.79794041297493,12.0,62.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.4205786803031536,0,0.3628020023708607
13.0,0,0,1,1,0.625,3,1,1,1,6.68586094706836,2.3978952727983707,17.0,44.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7610480391376154,1,0.8217934598914699
11.0,0,0,1,1,2.5,3,0,1,0,4.61512051684126,6.90875477931522,4.0,45.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.7827652940763257,1,0.6685001665747753
12.0,1,0,1,1,2.0,2,1,1,0,5.707110264748875,6.2166061010848646,10.0,33.0,1.0,1,False,False,False,False,False,True,False,False,False,0,0,0.42731415047756954,0,0.4277602985019751
8.0,1,0,1,1,4.0,3,1,1,1,6.2166061010848646,0.0,14.0,33.0,2.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5110934642687347,0,0.4430850692789957
5.0,1,1,1,0,2.5,3,1,1,0,7.0909098220799835,3.4339872044851463,4.0,41.0,1.0,0,False,False,False,False,True,False,False,False,False,1,0,0.38949475665533123,1,0.5209725636311496
16.0,0,0,1,1,5.0,3,1,1,1,6.2166061010848646,0.0,3.0,44.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.45487219620681096,0,0.40711892641074365
16.0,0,0,1,1,2.0,3,1,1,1,7.601402334583733,8.987321812850125,12.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.46755512214941175,0,0.47146614410156656
12.0,1,0,1,1,1.3333333333333333,3,1,1,1,6.68586094706836,3.9318256327243257,5.0,40.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.33806558377576007,0,0.4269995599890634
11.0,0,0,1,1,4.0,3,1,1,1,6.2166061010848646,4.483002552013883,12.0,38.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.41090309781823925,0,0.2927770231867316
16.0,0,0,1,1,2.5,3,0,1,1,6.2166061010848646,0.0,6.0,54.0,1.0,0,True,False,False,False,False,False,False,False,False,1,0,0.41023285067227544,0,0.43287824426699845
18.0,1,0,1,1,2.0,3,1,1,0,6.2166061010848646,4.948759890378168,10.0,57.0,1.0,1,True,False,True,False,False,False,False,False,False,0,0,0.3639448090167628,0,0.35718738816191525
9.0,0,0,1,1,1.6666666666666667,3,0,1,1,6.2166061010848646,0.0,5.0,48.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.47003653550303603,0,0.4735837769606356
10.0,1,1,1,1,1.25,2,1,1,1,5.017279836814924,9.19023970026918,5.0,41.0,1.0,1,False,False,True,False,False,False,False,False,False,1,0,0.2716687689188128,0,0.19485184102442227
15.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,0.0,17.0,25.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.48599261724664616,0,0.4540545058944926
15.0,0,0,1,1,1.4,3,0,1,0,5.993961427306569,6.467476873635335,17.0,47.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.792007355823552,1,0.7937036388123285
10.0,0,1,1,1,0.8333333333333334,3,1,1,1,6.398594934535208,6.46302945692067,12.0,37.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8041593270062678,1,0.7620625754618393
11.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,0.0,15.0,36.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7578076252129272,1,0.8179608117995619
13.0,0,0,1,1,0.75,3,1,1,1,6.2166061010848646,7.313886831633462,15.0,42.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4991011247296499,0,0.4830257034472384
17.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,5.420534999272286,4.0,50.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.4312499317372316,0,0.4189116189338318
19.0,1,0,1,1,2.0,3,1,1,1,6.2166061010848646,0.0,12.0,19.0,1.0,1,True,False,False,False,False,False,False,True,False,0,0,0.3234721285974624,0,0.3055507004631906
18.0,1,0,1,1,1.0,2,1,1,1,6.90875477931522,7.419180722820095,17.0,45.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3512837564591418,0,0.4842670171857737
15.0,1,0,1,1,2.0,2,1,1,1,4.394449154672439,7.873217054862741,4.0,36.0,1.0,1,False,False,True,False,False,False,False,False,False,0,0,0.22130027201574926,0,0.16086289057685385
15.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,12.0,35.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.387969092459505,0,0.3334651744414028
11.0,0,0,1,1,2.5,3,1,1,1,6.2166061010848646,0.0,19.0,45.0,1.0,0,True,True,False,False,False,False,False,False,False,0,0,0.31010832077111916,0,0.228549195773163
11.0,1,0,1,1,1.0,3,1,1,1,6.68586094706836,3.9318256327243257,11.0,41.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.38376523380150945,0,0.32219688867123236
13.0,1,0,1,1,1.25,2,1,1,1,7.496097345175956,8.294299608857235,12.0,48.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.34920337641537463,0,0.3643218187947524
19.0,0,0,1,1,2.5,2,1,1,1,6.2166061010848646,6.660575149839686,15.0,33.0,1.0,1,True,False,True,False,False,False,False,False,False,0,0,0.238726505005157,0,0.3720906368414276
5.0,1,0,1,0,1.25,2,1,1,1,6.68586094706836,6.90875477931522,12.0,39.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.29859590212058207,0,0.3449275077219261
14.0,1,0,1,1,1.3333333333333333,2,1,1,1,7.313886831633462,7.601402334583733,18.0,43.0,1.0,0,True,False,False,False,False,True,False,False,False,1,1,0.5051724809049103,1,0.5374535331504329
10.0,1,0,1,1,3.5,3,1,1,1,6.2166061010848646,2.097141118779237,8.0,39.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.496830781839473,0,0.4914717245896973
18.0,1,0,1,1,0.8,3,1,1,1,7.601402334583733,4.61512051684126,12.0,56.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.36810076920176493,0,0.2801136009009437
11.0,1,0,1,1,4.0,3,1,1,1,6.2166061010848646,5.707110264748875,10.0,32.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4917076948407697,0,0.47755864688963073
10.0,0,0,1,1,0.6,3,1,1,1,6.2166061010848646,4.43477720005941,12.0,36.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7638101561519035,1,0.7614865533305999
13.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,14.0,58.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.4053334033295334,0,0.3235569989460656
16.0,0,0,1,1,1.5,3,0,0,0,6.2166061010848646,0.0,10.0,36.0,2.0,0,True,False,False,False,False,True,False,False,False,0,1,0.6663064820555589,0,0.47759720772927283
19.0,0,0,1,1,0.6,3,1,1,1,7.601402334583733,8.11202803831707,12.0,48.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.46506527585653057,1,0.5220678637103883
14.0,0,0,1,1,2.5,2,0,0,1,6.68586094706836,5.707110264748875,11.0,39.0,1.0,0,False,False,False,False,False,True,False,False,False,1,0,0.4772301661991241,1,0.6111574562414468
16.0,1,0,1,1,2.5,1,1,1,0,7.170888478512505,7.0909098220799835,8.0,40.0,1.0,1,False,False,False,False,False,False,False,True,False,0,0,0.2651751836396105,0,0.27329921780127914
16.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.68586094706836,5.3981627015177525,5.0,56.0,1.0,0,True,False,False,False,False,False,True,False,False,0,0,0.46418589350917433,0,0.44180324279346905
16.0,1,0,1,1,1.5,3,1,1,1,7.313886831633462,4.9003242732785735,10.0,38.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4611181542819031,1,0.5036014950920882
12.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,3.2188758248682006,17.0,43.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5089272243392773,0,0.45394385327870823
14.0,1,1,1,1,4.0,3,1,1,1,5.707110264748875,4.5512418439625355,2.0,40.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5474807077208838,1,0.5406374023524914
10.0,0,0,1,1,1.5,1,1,1,1,4.394449154672439,6.90875477931522,5.0,50.0,1.0,0,False,True,False,False,False,False,False,False,False,0,0,0.19912220172457995,0,0.24574703623414604
9.0,0,1,1,1,1.4,2,1,1,0,6.68586094706836,6.572682063274631,10.0,36.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5795560417602776,0,0.4774067413828893
12.0,0,0,1,1,2.5,2,1,1,0,6.2166061010848646,0.0,12.0,27.0,1.0,0,False,False,False,False,False,False,False,False,False,1,0,0.45382487597599525,0,0.47336965791383995
10.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,14.0,39.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.36833802395367443,0,0.4476867846531467
18.0,1,0,1,1,1.5,3,1,1,1,6.398594934535208,5.303304908059076,9.0,60.0,2.0,1,True,False,False,False,False,False,False,True,False,0,0,0.3356289310553462,0,0.34640841894639424
12.0,0,0,1,1,0.6,3,1,1,1,7.496097345175956,8.517393171418904,19.0,50.0,2.0,0,True,True,False,False,False,False,False,False,False,0,0,0.28187840443130446,0,0.256184473593194
5.0,1,0,1,1,2.0,3,1,1,0,6.2166061010848646,6.439350371100098,17.0,41.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8210845978684639,1,0.7784777509198427
10.0,1,0,1,1,1.5,3,1,1,1,6.2166061010848646,0.0,10.0,18.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4837977369155535,0,0.47011151049651323
10.0,1,0,1,1,2.3333333333333335,3,1,1,1,7.0909098220799835,0.0,17.0,50.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.4470203172530283,0,0.4376404326705725
9.0,0,1,1,1,4.0,2,1,1,0,4.61512051684126,7.1316985104669115,12.0,33.0,1.0,0,False,False,False,True,False,False,False,False,False,1,1,0.8237083756664114,1,0.6478124015286464
5.0,1,0,1,0,2.0,3,1,1,0,6.2166061010848646,0.0,12.0,34.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3755553228185206,0,0.4386958881532524
