folio,nro,depto,area,factor,upm,estrato,sexo,edad,parentesco,idioma_materno,indigena,lee_escribe,nivel_educ,se_matriculo,nivel_matricula,asiste_clases,en_vacaciones,anios_estudio,trabajo,categoria_ocup,ingreso_lab,salario_liq,asistencia_escolar,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,trabajo_bin,depto_viv,area_viv,totper,mat_pared,mat_techo,mat_piso,procedencia_agua,tipo_banio,desague_banio,electricidad,combustible_cocina,n_cuartos,n_cuartos_dormir,internet,alquiler_estimado,hacinamiento,acceso_agua,acceso_electricidad,acceso_banio,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,jefe_sexo,jefe_edad,jefe_nivel_educ,jefe_anios_estudio,jefe_categoria_ocup,jefe_ingreso_lab,ingreso_total_hogar,ingreso_percapita,log_ingreso_pc,log_alquiler,depto_nombre,area_nombre
722-012905-A-0341,5.0,7.0,1.0,329.9686157352965,722-012905-A,712,2.0,8.0,6.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,300.0,1.6666666666666667,1,1,1,3,1,1,0,2.0,46.0,21.0,4.0,3.0,400.0,400.0,80.0,4.394449154672439,5.707110264748875,Santa Cruz,Urbana
722-013982-A-0061,3.0,7.0,1.0,348.08197228690335,722-013982-A,712,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,3000.0,1.0,1,1,1,3,1,1,1,2.0,57.0,23.0,12.0,3.0,3000.0,3000.0,1000.0,6.90875477931522,8.006700845440367,Santa Cruz,Urbana
722-013982-A-0131,4.0,7.0,1.0,348.08197228690335,722-013982-A,712,2.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1000.0,1.0,1,1,1,3,1,1,1,1.0,47.0,71.0,14.0,1.0,,4450.0,890.0,6.792344427470809,6.90875477931522,Santa Cruz,Urbana
722-013982-A-0131,5.0,7.0,1.0,348.08197228690335,722-013982-A,712,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1000.0,1.0,1,1,1,3,1,1,1,1.0,47.0,71.0,14.0,1.0,,4450.0,890.0,6.792344427470809,6.90875477931522,Santa Cruz,Urbana
722-013982-A-0151,5.0,7.0,1.0,348.08197228690335,722-013982-A,712,2.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,600.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,59.0,21.0,3.0,3.0,7000.0,9000.0,1800.0,7.496097345175956,6.398594934535208,Santa Cruz,Urbana
722-013982-A-0181,2.0,7.0,1.0,348.08197228690335,722-013982-A,712,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,2.0,37.0,31.0,2.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-013982-A-0181,3.0,7.0,1.0,348.08197228690335,722-013982-A,712,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,2.0,37.0,31.0,2.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-013982-A-0251,3.0,7.0,1.0,348.08197228690335,722-013982-A,712,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,500.0,1.5,1,1,1,3,1,1,1,1.0,38.0,32.0,12.0,3.0,3750.0,5250.0,1750.0,7.467942332285852,6.2166061010848646,Santa Cruz,Urbana
722-014146-A-0051,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1200.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,38.0,32.0,12.0,1.0,,0.0,0.0,0.0,7.0909098220799835,Santa Cruz,Urbana
722-014146-A-0121,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,,1.0,3.0,1.0,1.0,2.0,300.0,5.0,1,1,1,3,1,1,0,2.0,42.0,23.0,12.0,3.0,240.0,240.0,48.0,3.8918202981106265,5.707110264748875,Santa Cruz,Urbana
722-014146-A-0121,4.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,,1.0,3.0,1.0,1.0,2.0,300.0,5.0,1,1,1,3,1,1,0,2.0,42.0,23.0,12.0,3.0,240.0,240.0,48.0,3.8918202981106265,5.707110264748875,Santa Cruz,Urbana
722-014146-A-0121,5.0,7.0,1.0,774.8491413742947,722-014146-A,712,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,5.0,1.0,1.0,5.0,2.0,4.0,,1.0,3.0,1.0,1.0,2.0,300.0,5.0,1,1,1,3,1,1,0,2.0,42.0,23.0,12.0,3.0,240.0,240.0,48.0,3.8918202981106265,5.707110264748875,Santa Cruz,Urbana
722-014146-A-0261,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,700.0,1.3333333333333333,1,1,1,3,1,1,1,2.0,45.0,21.0,3.0,3.0,300.0,300.0,75.0,4.330733340286331,6.55250788703459,Santa Cruz,Urbana
722-014146-A-0261,4.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,700.0,1.3333333333333333,1,1,1,3,1,1,1,2.0,45.0,21.0,3.0,3.0,300.0,300.0,75.0,4.330733340286331,6.55250788703459,Santa Cruz,Urbana
722-014146-A-0331,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,900.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,45.0,63.0,10.0,3.0,35000.0,35000.0,8750.0,9.076923258535832,6.803505257608338,Santa Cruz,Urbana
722-014146-A-0541,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,1.0,10.0,3.0,6.0,1.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,1,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,800.0,4.0,1,1,1,3,1,1,1,1.0,39.0,31.0,2.0,3.0,500.0,500.0,125.0,4.836281906951478,6.68586094706836,Santa Cruz,Urbana
722-014146-A-0541,4.0,7.0,1.0,774.8491413742947,722-014146-A,712,1.0,8.0,3.0,6.0,1.0,1.0,41.0,1.0,41.0,1.0,,2.0,1.0,1.0,,40.0,1,1,1,1,1,1,7.0,1.0,4.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,800.0,4.0,1,1,1,3,1,1,1,1.0,39.0,31.0,2.0,3.0,500.0,500.0,125.0,4.836281906951478,6.68586094706836,Santa Cruz,Urbana
722-014146-A-0671,3.0,7.0,1.0,774.8491413742947,722-014146-A,712,2.0,6.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,1.0,,0.0,,,,,1,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,350.0,2.0,1,1,1,3,1,1,1,1.0,26.0,42.0,11.0,3.0,10000.0,10000.0,2500.0,7.824445930877619,5.860786223465865,Santa Cruz,Urbana
722-014193-A-0031,3.0,7.0,1.0,886.0268385484814,722-014193-A,712,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1200.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,50.0,23.0,12.0,3.0,150.0,150.0,37.5,3.6506582412937387,7.0909098220799835,Santa Cruz,Urbana
722-014193-A-0031,4.0,7.0,1.0,886.0268385484814,722-014193-A,712,2.0,5.0,6.0,6.0,2.0,2.0,11.0,1.0,13.0,4.0,,0.0,,,,,0,0,0,1,0,0,7.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1200.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,50.0,23.0,12.0,3.0,150.0,150.0,37.5,3.6506582412937387,7.0909098220799835,Santa Cruz,Urbana
722-014193-A-0131,3.0,7.0,1.0,886.0268385484814,722-014193-A,712,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,500.0,1.5,1,1,1,3,1,1,1,1.0,39.0,31.0,8.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-014193-A-0221,2.0,7.0,1.0,886.0268385484814,722-014193-A,712,1.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,4.0,,6.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,500.0,1.5,1,1,1,3,1,1,1,2.0,46.0,23.0,12.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-014193-A-0561,6.0,7.0,1.0,886.0268385484814,722-014193-A,712,2.0,18.0,6.0,6.0,1.0,1.0,42.0,2.0,,,,9.0,1.0,1.0,,1300.0,0,0,1,1,1,1,7.0,1.0,8.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,500.0,4.0,1,1,1,3,1,1,0,2.0,83.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-014193-A-0561,7.0,7.0,1.0,886.0268385484814,722-014193-A,712,2.0,14.0,6.0,6.0,1.0,1.0,41.0,1.0,42.0,4.0,,6.0,2.0,,,,0,0,1,1,1,0,7.0,1.0,8.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,500.0,4.0,1,1,1,3,1,1,0,2.0,83.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-014193-A-0561,8.0,7.0,1.0,886.0268385484814,722-014193-A,712,1.0,10.0,6.0,6.0,1.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,1,1,1,1,0,7.0,1.0,8.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,500.0,4.0,1,1,1,3,1,1,0,2.0,83.0,11.0,0.0,,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0011,3.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,38.0,72.0,15.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0011,4.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,38.0,72.0,15.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0061,4.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,10.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1000.0,0.8,1,1,1,3,1,1,1,1.0,66.0,73.0,16.0,,,250.0,62.5,4.151039905898646,6.90875477931522,Santa Cruz,Urbana
722-015711-A-0081,3.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,18.0,3.0,54.0,2.0,1.0,41.0,2.0,,,,5.0,1.0,6.0,,,0,1,0,1,1,1,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0081,4.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,16.0,3.0,54.0,2.0,1.0,42.0,2.0,,,,9.0,1.0,6.0,,,0,1,0,1,1,1,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0081,5.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,15.0,3.0,54.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0081,6.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,13.0,3.0,54.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0081,7.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,12.0,3.0,54.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0081,8.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,9.0,3.0,41.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,41.0,31.0,7.0,3.0,700.0,1000.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-015711-A-0151,3.0,7.0,1.0,336.07914565632046,722-015711-A,712,2.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,4.0,,6.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,400.0,0.75,1,1,1,3,1,1,1,1.0,44.0,23.0,12.0,4.0,5000.0,5000.0,1666.6666666666667,7.419180722820095,5.993961427306569,Santa Cruz,Urbana
722-015711-A-0271,3.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,400.0,1.5,1,1,1,3,1,1,1,2.0,40.0,73.0,17.0,3.0,5000.0,5000.0,833.3333333333334,6.7266330027636645,5.993961427306569,Santa Cruz,Urbana
722-015711-A-0271,4.0,7.0,1.0,336.07914565632046,722-015711-A,712,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,400.0,1.5,1,1,1,3,1,1,1,2.0,40.0,73.0,17.0,3.0,5000.0,5000.0,833.3333333333334,6.7266330027636645,5.993961427306569,Santa Cruz,Urbana
722-017133-A-0031,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,29.0,42.0,12.0,3.0,500.0,500.0,125.0,4.836281906951478,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0061,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,1.0,6.0,,,0,0,0,1,1,1,7.0,1.0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1100.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,37.0,32.0,12.0,3.0,500.0,1300.0,260.0,5.564520407322694,7.00397413672268,Santa Cruz,Urbana
722-017133-A-0101,2.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,500.0,1.5,1,1,1,3,1,1,0,2.0,37.0,71.0,14.0,3.0,1200.0,1200.0,200.0,5.303304908059076,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0101,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,6.0,3.0,6.0,2.0,1.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,1,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,500.0,1.5,1,1,1,3,1,1,0,2.0,37.0,71.0,14.0,3.0,1200.0,1200.0,200.0,5.303304908059076,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0101,5.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,16.0,12.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,500.0,1.5,1,1,1,3,1,1,0,2.0,37.0,71.0,14.0,3.0,1200.0,1200.0,200.0,5.303304908059076,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0101,6.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,6.0,12.0,6.0,2.0,1.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,0,0,1,1,0,7.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,500.0,1.5,1,1,1,3,1,1,0,2.0,37.0,71.0,14.0,3.0,1200.0,1200.0,200.0,5.303304908059076,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0131,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,19.0,3.0,6.0,2.0,1.0,42.0,1.0,73.0,4.0,,12.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,500.0,1.5,1,1,1,3,1,1,1,1.0,37.0,73.0,16.0,3.0,1200.0,1200.0,400.0,5.993961427306569,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0151,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,17.0,3.0,6.0,2.0,1.0,42.0,2.0,,,,10.0,1.0,7.0,,,0,1,0,1,1,1,7.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,0,1,1.0,37.0,32.0,10.0,4.0,10000.0,10000.0,2000.0,7.601402334583733,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0151,4.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,0,0,1,1,0,7.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,0,1,1.0,37.0,32.0,10.0,4.0,10000.0,10000.0,2000.0,7.601402334583733,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0151,5.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,0,1,1.0,37.0,32.0,10.0,4.0,10000.0,10000.0,2000.0,7.601402334583733,6.2166061010848646,Santa Cruz,Urbana
722-017133-A-0181,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1000.0,2.0,1,1,1,3,1,1,1,1.0,33.0,32.0,9.0,1.0,,0.0,0.0,0.0,6.90875477931522,Santa Cruz,Urbana
722-017133-A-0181,4.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1000.0,2.0,1,1,1,3,1,1,1,1.0,33.0,32.0,9.0,1.0,,0.0,0.0,0.0,6.90875477931522,Santa Cruz,Urbana
722-017133-A-0201,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1800.0,0.8,1,1,1,3,1,1,1,2.0,41.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.496097345175956,Santa Cruz,Urbana
722-017133-A-0201,4.0,7.0,1.0,348.08197228690335,722-017133-A,712,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,7.0,1.0,4.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,1.0,1800.0,0.8,1,1,1,3,1,1,1,2.0,41.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.496097345175956,Santa Cruz,Urbana
722-017133-A-0231,3.0,7.0,1.0,348.08197228690335,722-017133-A,712,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,3.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1500.0,0.75,1,1,1,3,1,1,1,1.0,60.0,73.0,17.0,3.0,700.0,700.0,233.33333333333334,5.456744603142555,7.313886831633462,Santa Cruz,Urbana
722-017252-A-0031,3.0,7.0,1.0,264.7896299110404,722-017252-A,712,2.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,3.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,,1.0,4.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,29.0,42.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-017252-A-0031,4.0,7.0,1.0,264.7896299110404,722-017252-A,712,2.0,6.0,3.0,6.0,2.0,2.0,13.0,1.0,41.0,4.0,,0.0,,,,,0,0,0,1,0,0,7.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,,1.0,4.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,29.0,42.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-017252-A-0051,3.0,7.0,1.0,264.7896299110404,722-017252-A,712,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,1,0,1,1,0,7.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,,1.0,3.0,2.0,0.0,1.0,500.0,2.5,1,1,1,3,1,1,1,1.0,35.0,32.0,9.0,1.0,,0.0,0.0,0.0,6.2166061010848646,Santa Cruz,Urbana
722-017252-A-0071,3.0,7.0,1.0,264.7896299110404,722-017252-A,712,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,0,0,1,1,0,7.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,,1.0,3.0,1.0,0.0,1.0,500.0,4.0,1,1,1,3,1,1,1,2.0,32.0,32.0,10.0,,,1200.0,300.0,5.707110264748875,6.2166061010848646,Santa Cruz,Urbana
